source_id,title,url,filename,mime_type
1066,Card Order Report,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/Card-Order-Report.xlsx,Card-Order-Report.xlsx,
1104,Companion card – transaction processing,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/Companion-card-–-transaction-processing.png,Companion-card-–-transaction-processing.png,
1070,DailySettlements Report,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/DailySettlements-Report.xlsx,DailySettlements-Report.xlsx,
1065,Failed Transaction Report,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/Failed-Transaction-Report.xlsx,Failed-Transaction-Report.xlsx,
1069,Forex Gains Report,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/Forex-Gains-Report.xlsx,Forex-Gains-Report.xlsx,
1068,Markoff File,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/Markoff-File.xlsx,Markoff-File.xlsx,
1067,Summary Settlement Report,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/Summary-Settlement-Report.xlsx,Summary-Settlement-Report.xlsx,
895,Tap and Pay Transaction Process Flow,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/Tap-and-Pay-Transaction-Process-Flow.png,Tap-and-Pay-Transaction-Process-Flow.png,
196,card-api-icon1,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/card-api-icon1.png,card-api-icon1.png,
197,card-api-icon2,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/card-api-icon2.png,card-api-icon2.png,
198,card-api-icon3,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/card-api-icon3.png,card-api-icon3.png,
199,card-api-icon4,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/card-api-icon4.png,card-api-icon4.png,
109,discover-icon-1,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-1.png,discover-icon-1.png,
129,discover-icon-10,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-10.png,discover-icon-10.png,
130,discover-icon-11,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-11.png,discover-icon-11.png,
131,discover-icon-12,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-12.png,discover-icon-12.png,
132,discover-icon-13,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-13.png,discover-icon-13.png,
133,discover-icon-14,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-14.png,discover-icon-14.png,
140,discover-icon-15,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-15.png,discover-icon-15.png,
141,discover-icon-16,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-16.png,discover-icon-16.png,
142,discover-icon-17,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-17.png,discover-icon-17.png,
143,discover-icon-18,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-18.png,discover-icon-18.png,
144,discover-icon-19,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-19.png,discover-icon-19.png,
112,discover-icon-2,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-2.png,discover-icon-2.png,
114,discover-icon-3,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-3.png,discover-icon-3.png,
118,discover-icon-4,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-4.png,discover-icon-4.png,
116,discover-icon-5,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-5.png,discover-icon-5.png,
120,discover-icon-6,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-6.png,discover-icon-6.png,
126,discover-icon-7,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-7.png,discover-icon-7.png,
127,discover-icon-8,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-8.png,discover-icon-8.png,
128,discover-icon-9,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/discover-icon-9.png,discover-icon-9.png,
931,Download,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/file.csv,file.csv,
597,glossary-icon,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/glossary-icon-e1588009665633.png,glossary-icon-e1588009665633.png,
40,home-card-companion,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/home-card-companion.png,home-card-companion.png,
38,home-icon-card-api,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/home-icon-card-api.png,home-icon-card-api.png,
41,home-icon-digital,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/home-icon-digital.png,home-icon-digital.png,
36,home-icon-discover,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/home-icon-discover.png,home-icon-discover.png,
33,home-icon-quick-start,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/home-icon-quick-start.png,home-icon-quick-start.png,
43,home-icon-tools,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/home-icon-tools.png,home-icon-tools.png,
211,icon-secure-card1,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/icon-secure-card1.png,icon-secure-card1.png,
212,icon-secure-card2,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/icon-secure-card2.png,icon-secure-card2.png,
213,icon-secure-card3,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/icon-secure-card3.png,icon-secure-card3.png,
214,icon-secure-card4,https://developer.sprint.paymentology.com/wp-content/uploads/2020/04/icon-secure-card4.png,icon-secure-card4.png,
