wp_id,wp_title,wp_url,wp_slug,wp_status,matched_path,match_kind,match_confidence,migration_status,review_risk,notes
3036,DeductCardLoadProfile,https://developer.sprint.paymentology.com/profile-api-reference/deductcardloadprofile/,deductcardloadprofile,publish,docs/profile-api-reference/deductcardloadprofile.md,url_path,1.0,matched,high,
3588,DeleteToken,https://developer.sprint.paymentology.com/profile-api-reference/deletetoken/,deletetoken,publish,docs/companion-api/api-reference-companion/local-api/deletetoken.md,url_leaf,0.85,matched,,
4724,DeLinkCard,https://developer.sprint.paymentology.com/profile-api-reference/delinkcard/,delinkcard,publish,docs/profile-api-reference/delinkcard.md,url_path,1.0,matched,high,
4728,DevalueProfile,https://developer.sprint.paymentology.com/profile-api-reference/devalueprofile/,devalueprofile,publish,docs/profile-api-reference/devalueprofile.md,url_path,1.0,matched,high,
2809,generateTimeBasedSecret,https://developer.sprint.paymentology.com/generatetimebasedsecret/,generatetimebasedsecret,publish,docs/companion-api/api-reference-companion/local-api/generatetimebasedsecret.md,url_leaf,0.85,matched,,
3448,GenerateTimeBasedSecret,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/generatetimebasedsecret/,generatetimebasedsecret,publish,docs/companion-api/api-reference-companion/local-api/generatetimebasedsecret.md,url_leaf,0.85,matched,,
4574,GenerateTimeBasedSecret,https://developer.sprint.paymentology.com/profile-api-reference/generatetimebasedsecret/,generatetimebasedsecret,publish,docs/companion-api/api-reference-companion/local-api/generatetimebasedsecret.md,url_leaf,0.85,matched,,
12,Get Started,https://developer.sprint.paymentology.com/get-started/,get-started,publish,docs/Getting Started/get-started-sprint.md,title,0.75,needs-review,,
4964,GetCardDetails,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/getcarddetails/,getcarddetails,publish,docs/companion-api/api-reference-companion/local-api/getcarddetails.md,title,0.75,needs-review,,
4736,GetScheduleStopDetail,https://developer.sprint.paymentology.com/profile-api-reference/getschedulestopdetail/,getschedulestopdetail,publish,docs/profile-api-reference/getschedulestopdetail.md,url_path,1.0,matched,high,
3771,Google Pay monthly report,https://developer.sprint.paymentology.com/card-api/reports/google-pay-monthly-report/,google-pay-monthly-report,publish,docs/card-api/reports/google-pay-monthly-report.md,url_path,1.0,matched,high,
4015,Google Pay monthly report,https://developer.sprint.paymentology.com/companion-api/reports/google-pay-monthly-report/,google-pay-monthly-report,publish,docs/card-api/reports/google-pay-monthly-report.md,url_leaf,0.85,matched,high,
1444,Help,https://developer.sprint.paymentology.com/report-generator-offline/report-generator-help/,report-generator-help,publish,docs/report-generator-offline/report-generator-help.md,url_path,1.0,matched,medium,
8,Home,https://developer.sprint.paymentology.com/,home,publish,docs/documentation/home.md,title,0.75,needs-review,,
2288,How Payments Work,https://developer.sprint.paymentology.com/how_payments_work/,how_payments_work,publish,docs/documentation/how_payments_work.md,title,0.75,needs-review,high,
3748,Inactive cards report,https://developer.sprint.paymentology.com/card-api/reports/inactive-cards-report/,inactive-cards-report,publish,docs/card-api/reports/inactive-cards-report.md,url_path,1.0,matched,,
4000,Inactive cards report,https://developer.sprint.paymentology.com/companion-api/reports/inactive-cards-report/,inactive-cards-report,publish,docs/card-api/reports/inactive-cards-report.md,url_leaf,0.85,matched,,
2746,InsertTransactionFee,https://developer.sprint.paymentology.com/profile-api-reference/inserttransactionfee/,inserttransactionfee,publish,docs/card-api/api-reference-card/inserttransactionfee.md,url_leaf,0.85,matched,,
3020,LinkCard,https://developer.sprint.paymentology.com/profile-api-reference/linkcard/,linkcard,publish,docs/card-api/api-reference-card/linkcard.md,url_leaf,0.85,matched,,
3032,LinkCardsBySequenceRange,https://developer.sprint.paymentology.com/profile-api-reference/linkcardsbysequencerange/,linkcardsbysequencerange,publish,docs/profile-api-reference/linkcardsbysequencerange.md,url_path,1.0,matched,high,
3733,Linked cards report,https://developer.sprint.paymentology.com/card-api/reports/linked-cards-report/,linked-cards-report,publish,docs/card-api/reports/linked-cards-report.md,url_path,1.0,matched,,
4027,Linked cards report,https://developer.sprint.paymentology.com/companion-api/reports/linked-cards-report/,linked-cards-report,publish,docs/card-api/reports/linked-cards-report.md,url_leaf,0.85,matched,,
3175,ListAllTokens,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/listalltokens/,listalltokens,publish,docs/card-api/api-reference-card/listalltokens.md,url_leaf,0.85,matched,,
3370,ListAllTokens,https://developer.sprint.paymentology.com/card-api/api-reference/listalltokens/,listalltokens,publish,docs/card-api/api-reference-card/listalltokens.md,url_leaf,0.85,matched,,
3592,ListAllTokens,https://developer.sprint.paymentology.com/profile-api-reference/listalltokens/,listalltokens,publish,docs/card-api/api-reference-card/listalltokens.md,url_leaf,0.85,matched,,
3590,ListTokens,https://developer.sprint.paymentology.com/profile-api-reference/listtokens/,listtokens,publish,docs/card-api/api-reference-card/listtokens.md,url_leaf,0.85,matched,,
3038,LoadCardDeductProfile,https://developer.sprint.paymentology.com/profile-api-reference/loadcarddeductprofile/,loadcarddeductprofile,publish,docs/profile-api-reference/loadcarddeductprofile.md,url_path,1.0,matched,high,
375,Login,https://developer.sprint.paymentology.com/login/,login,publish,docs/documentation/login.md,title,0.75,needs-review,,
3112,Mark-off file,https://developer.sprint.paymentology.com/companion-api/reports/mark-off-file/,mark-off-file,publish,docs/card-api/reports/mark-off-file.md,url_leaf,0.85,matched,high,
3132,Mark-off file,https://developer.sprint.paymentology.com/card-api/reports/mark-off-file/,mark-off-file,publish,docs/card-api/reports/mark-off-file.md,url_path,1.0,matched,high,
4340,MostRecentTransactions,https://developer.sprint.paymentology.com/card-api/api-reference/mostrecenttransactions/,mostrecenttransactions,publish,docs/card-api/api-reference-card/mostrecenttransactions.md,title,0.75,needs-review,,
1573,Notifications,https://developer.sprint.paymentology.com/notifications/,notifications,publish,docs/documentation/notifications.md,title,0.75,needs-review,,
4526,One-time Password (OTP) Authentication,https://developer.sprint.paymentology.com/tools/3d-secure-customization/one-time-password-otp-authentication/,one-time-password-otp-authentication,publish,docs/tools/3d-secure-customization/one-time-password-otp-authentication.md,url_path,1.0,matched,,
4528,Out-of-Band (OOB) Authentication,https://developer.sprint.paymentology.com/tools/3d-secure-customization/out-of-band-oob-authentication/,out-of-band-oob-authentication,publish,docs/tools/3d-secure-customization/out-of-band-oob-authentication.md,url_path,1.0,matched,,
4331,PrintLinkedCardWithPINBlock,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/printlinkedcardwithpinblock/,printlinkedcardwithpinblock,publish,docs/companion-api/api-reference-companion/local-api/printlinkedcardwithpinblock.md,title,0.75,needs-review,,
3,Privacy Policy,https://developer.sprint.paymentology.com/privacy-policy/,privacy-policy,publish,docs/documentation/privacy-policy.md,title,0.75,needs-review,,
4257,Process overview,https://developer.sprint.paymentology.com/chargeback-api/process-overview/,process-overview,publish,docs/chargeback-api/process-overview.md,url_path,1.0,matched,high,
2420,Profile API Reference,https://developer.sprint.paymentology.com/profile-api-reference/,profile-api-reference,publish,docs/profile-api-reference/index.md,url_path,1.0,matched,,
4054,QMR data report,https://developer.sprint.paymentology.com/card-api/reports/qmr-data-report/,qmr-data-report,publish,docs/card-api/reports/qmr-data-report.md,url_path,1.0,matched,,
4072,QMR data report,https://developer.sprint.paymentology.com/companion-api/reports/qmr-data-report/,qmr-data-report,publish,docs/card-api/reports/qmr-data-report.md,url_leaf,0.85,matched,,
760,QR Payments API,https://developer.sprint.paymentology.com/qr-payments-api/,qr-payments-api,publish,docs/qr-payments-api/index.md,url_path,1.0,matched,,
4224,Query Chargeback,https://developer.sprint.paymentology.com/chargeback-api/chargeback-api-reference/query-chargeback/,query-chargeback,publish,docs/chargeback-api/chargeback-api-reference/query-chargeback.md,url_path,1.0,matched,high,
